,Código do Município,Município,Estado,Ano de Referência,Prestador,AG001 - População total atendida com abastecimento de água,AG002 - Quantidade de ligações ativas de água,AG003 - Quantidade de economias ativas de água,AG005 - Extensão da rede de água,AG006 - Volume de água produzido,AG007 - Volume de água tratada em ETAs,AG011 - Volume de água faturado,ES002 - Quantidade de ligações ativas de esgotos,ES003 - Quantidade de economias ativas de esgotos,ES004 - Extensão da rede de esgotos,ES005 - Volume de esgotos coletado,ES006 - Volume de esgotos tratado,ES007 - Volume de esgotos faturado,ES009 - Quantidade de ligações totais de esgotos,ES026 - População urbana atendida com esgotamento sanitário,FN006 - Arrecadação total,FN010 - Despesa com pessoal próprio,FN011 - Despesa com produtos químicos,FN013 - Despesa com energia elétrica,FN014 - Despesa com serviços de terceiros,FN015 - Despesas de Exploração (DEX),FN017 - Despesas totais com os serviços (DTS),FN020 - Despesa com água importada (bruta ou tratada),FN021 - Despesas fiscais ou tributárias computadas na DEX,FN039 - Despesa com esgoto exportado
906,290930,Correntina,BA,2006,Serviço Autônomo de Água e Esgoto,16250.0,4172.0,4172.0,35.4,1408.3,1148.5,1070.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976249.18,478616.13,33263.0,157084.31,113932.74,789360.76,789360.76,0.0,6464.58,0.0
908,290990,Curaçá,BA,2019,Serviço Autônomo de Água e Esgoto,29875.0,7741.0,7768.0,123.0,3395.0,3245.0,1171.02,2736.0,2748.0,14.86,1100.5,920.5,878.0,2930.0,9857.0,3093006.42,1784660.6,128580.25,301122.77,320040.2,2660285.0,2660285.0,0.0,0.0,0.0
909,290990,Curaçá,BA,2018,Serviço Autônomo de Água e Esgoto,29542.0,7562.0,7593.0,122.0,3350.0,3200.0,1331.61,2721.0,2737.0,14.0,1000.7,898.15,875.03,2908.0,9712.0,3017621.95,1766274.95,108752.5,255336.67,292032.79,2541009.21,2541009.21,0.0,0.0,0.0
910,290990,Curaçá,BA,2017,Serviço Autônomo de Água e Esgoto,30944.0,7214.0,7774.0,120.0,3327.0,3178.0,1578.52,2852.0,2868.0,12.3,909.73,891.22,795.49,3022.0,1068.0,2544942.38,1607628.87,141787.5,195297.39,177756.07,2226983.37,2226983.37,0.0,0.0,0.0
911,290990,Curaçá,BA,2016,Serviço Autônomo de Água e Esgoto,30338.0,7145.0,7752.0,25.0,3256.23,2962.45,1252.78,2782.0,2798.0,11.2,845.21,810.2,750.45,2952.0,9589.0,2236134.39,1425270.06,125060.55,68976.85,119015.41,2162093.18,2162093.18,0.0,0.0,0.0
912,290990,Curaçá,BA,2015,Serviço Autônomo de Água e Esgoto,30291.0,6733.0,6750.0,272.56,2864.23,2564.23,986.84,2625.0,2635.0,33.0,684.61,611.15,616.14,2821.0,9488.0,1979919.06,1383962.47,108748.3,65984.57,76753.72,1986580.62,1986580.62,0.0,0.0,0.0
913,290990,Curaçá,BA,2014,Serviço Autônomo de Água e Esgoto,29949.0,6448.0,6460.0,36.5,2800.0,2400.32,1200.21,4200.0,4320.0,32.0,1206.0,1198.0,506.0,4520.0,14403.0,1806307.83,1118844.48,98255.2,52280.56,68480.15,1685880.2,1685880.2,0.0,0.0,0.0
914,290990,Curaçá,BA,2013,Serviço Autônomo de Água e Esgoto,29200.0,5464.0,5632.0,72.0,1920.0,901.63,1145.0,4099.0,4137.0,45.8,966.0,918.0,403.25,4268.0,14210.0,1482846.6,974873.14,82565.0,47411.5,52155.4,1457005.0,1457005.0,0.0,0.0,0.0
915,290990,Curaçá,BA,2012,Serviço Autônomo de Água e Esgoto,28951.0,5123.0,5218.0,59.0,1711.54,898.0,1004.0,3618.0,3809.0,37.5,425.0,398.98,398.98,3809.0,13719.0,1354134.4,931133.37,68718.0,246973.0,49423.0,1296247.37,1296247.37,0.0,0.0,0.0
916,290990,Curaçá,BA,2011,Serviço Autônomo de Água e Esgoto,28951.0,5102.0,5202.0,49.0,1550.12,820.0,680.32,3101.0,3501.0,35.0,400.0,375.23,0.0,3501.0,13719.0,1214645.0,846667.4,53380.0,215430.0,43260.0,1158737.4,1158737.4,0.0,0.0,0.0
917,290990,Curaçá,BA,2010,Serviço Autônomo de Água e Esgoto,28951.0,4918.0,4918.0,45.0,751.1,0.0,610.04,3037.0,3037.0,33.0,0.0,0.0,0.0,3037.0,13719.0,905168.17,583682.05,41249.0,144449.6,37359.0,806739.65,806739.65,0.0,0.0,0.0
918,290990,Curaçá,BA,2006,Serviço Autônomo de Água e Esgoto,19141.0,4402.0,4495.0,41.8,891.0,632.5,800.0,2130.0,2130.0,32.6,266.4,266.4,266.4,2130.0,10359.0,657852.0,238719.02,48050.0,148486.63,8105.0,443360.65,443360.65,0.0,0.0,0.0
919,290990,Curaçá,BA,2005,Serviço Autônomo de Água e Esgoto,18078.0,4354.0,4354.0,38.0,812.0,575.0,790.0,2041.0,2041.0,32.2,255.3,255.3,255.3,2041.0,10019.0,651582.92,219732.4,42405.5,128986.53,18220.5,409344.93,409344.93,0.0,0.0,0.0
920,290990,Curaçá,BA,2004,Serviço Autônomo de Água e Esgoto,16436.0,3831.0,3831.0,30.2,715.0,478.5,680.0,2018.0,2018.0,31.8,248.7,248.7,248.7,2018.0,9109.0,507515.19,215451.55,35205.14,85000.0,35600.0,371256.69,371256.69,0.0,0.0,0.0
921,290990,Curaçá,BA,2003,Serviço Autônomo de Água e Esgoto,16208.0,3692.0,3692.0,27.9,754.0,598.0,479.0,1993.0,1993.0,30.7,245.0,245.0,245.0,1993.0,8997.0,507515.19,148549.68,29136.41,80400.0,31774.9,289860.99,289860.99,0.0,0.0,0.0
922,290990,Curaçá,BA,2002,Serviço Autônomo de Água e Esgoto,14868.0,3515.0,3515.0,27.5,738.0,602.4,703.2,1912.0,1912.0,30.2,347.5,347.5,334.8,1912.0,7368.0,447044.86,187305.48,12850.0,57012.0,15900.48,273067.96,273067.96,0.0,0.0,0.0
923,290990,Curaçá,BA,1999,Serviço Autônomo de Água e Esgoto,9762.0,2985.0,2985.0,43.0,792.81,792.81,492.32,2069.0,2069.0,27.0,224.59,224.59,0.0,2069.0,0.0,404430.0,167127.0,8673.0,22681.0,50346.0,319653.0,319653.0,0.0,0.0,0.0
924,290990,Curaçá,BA,1998,Serviço Autônomo de Água e Esgoto,9920.0,2853.0,2856.0,38.57,743.69,743.69,486.17,1639.0,1639.0,21.63,0.0,0.0,0.0,1639.0,0.0,373413.27,149314.63,7308.0,20787.27,58224.39,292492.09,292492.09,0.0,0.0,0.0
926,291010,Dom Basílio,BA,2010,Serviço Autônomo de Água e Esgotos,3500.0,1350.0,1350.0,36.0,207.0,0.0,210.0,80.0,80.0,1.0,0.0,0.0,0.0,100.0,400.0,168000.0,235000.0,0.0,0.0,0.0,706000.0,706000.0,470000.0,0.0,0.0
970,291140,Glória,BA,2012,Prefeitura Municipal de Glória,6000.0,693.0,693.0,18.0,126.0,126.0,0.0,700.0,700.0,18.0,49.0,0.0,0.0,750.0,2250.0,0.0,200000.0,0.0,60000.0,36000.0,358000.0,358000.0,0.0,12000.0,0.0
998,291340,Igaporã,BA,2019,Serviço Autônomo de Água e Esgoto,10384.0,3555.0,3638.0,65.0,758.15,758.15,524.23,2780.0,2780.0,37.2,440.8,415.5,0.0,3111.0,6795.0,1099206.16,190075.12,13350.09,109740.74,29750.92,365506.35,366506.53,0.0,20589.48,0.0
999,291340,Igaporã,BA,2018,Serviço Autônomo de Água e Esgoto,9738.0,3608.0,3608.0,50.0,518.4,518.4,476.4,2746.0,0.0,37.0,415.0,390.0,0.0,3053.0,6088.0,1001119.66,203084.25,10230.5,136815.47,27908.96,454691.61,455691.61,0.0,22985.84,0.0
1016,291480,Itabuna,BA,2019,Empresa Municipal de Água e Saneamento Ambiental S/A,213110.0,50686.0,68889.0,441.0,19340.0,19340.0,9885.9,40114.0,58677.0,353.0,14396.69,4606.93,11054.4,52912.0,168019.0,51884616.57,18406807.69,7181257.65,6739284.4,3916382.06,39737288.66,59342849.27,0.0,3493556.86,0.0
1017,291480,Itabuna,BA,2018,Empresa Municipal de Água e Saneamento Ambiental S/A,212740.0,50686.0,93329.0,439.0,15072.61,15072.61,10410.82,43662.0,56639.0,346.0,13609.5,3604.5,10907.6,50686.0,166618.0,46041739.82,18294160.33,4353098.68,5879750.89,446615.88,32321518.1,53425007.08,0.0,3347892.32,0.0
1018,291480,Itabuna,BA,2017,Empresa Municipal de Água e Saneamento Ambiental S/A,221046.0,50614.0,92344.0,435.0,19014.13,19014.13,10908.86,42750.0,53790.0,342.0,13507.63,3303.05,10852.0,46582.0,163574.0,41999323.97,17481977.39,3656797.39,5855039.04,763071.63,31388970.84,41047400.58,0.0,3632085.39,0.0
1019,291480,Itabuna,BA,2016,Empresa Municipal de Água e Saneamento Ambiental S/A,220386.0,52588.0,89322.0,434.0,12121.89,12121.89,10455.0,36294.0,63077.0,339.0,9410.0,3042.0,9002.3,43111.0,149456.0,33309988.21,17630379.31,2190316.75,5295232.14,353312.65,27272102.05,35170252.08,0.0,1802781.45,0.0
1020,291480,Itabuna,BA,2015,Empresa Municipal de Água e Saneamento Ambiental S/A,218925.0,50775.0,79472.0,431.5,17698.31,17698.31,15477.63,35381.0,53871.0,334.5,13275.0,3302.4,13275.0,41889.0,148005.0,40077085.74,18795031.96,4078874.75,6041051.82,416242.48,30963397.95,35827285.66,0.0,1632196.94,0.0
1021,291480,Itabuna,BA,2014,Empresa Municipal de Água e Saneamento Ambiental S/A,218925.0,50551.0,71577.0,430.2,16309.67,16309.67,14151.38,35239.0,52756.0,333.0,12965.01,3145.5,12965.01,41473.0,148005.0,37804666.05,18543204.64,3465070.54,4398906.86,502209.69,28785824.26,31230028.12,0.0,1876432.53,0.0
1022,291480,Itabuna,BA,2013,Empresa Municipal de Água e Saneamento Ambiental S/A,206846.0,49677.0,68790.0,428.1,19095.27,19095.27,18202.71,34369.0,50006.0,331.5,14533.65,2180.05,14533.65,40628.0,146210.0,34050559.34,15678310.0,3562240.96,4568642.94,139919.3,25399730.51,32210059.71,0.0,1450617.31,0.0
1023,291480,Itabuna,BA,2012,Empresa Municipal de Água e Saneamento Ambiental S/A,203789.0,49053.0,67592.0,419.64,18955.84,18955.84,17457.01,32623.0,53712.0,328.0,13866.0,1932.0,13675.0,38255.0,145830.0,29104839.61,17746460.72,3540718.1,5226325.03,942155.25,28289031.23,33989207.1,0.0,833372.13,0.0
1024,291480,Itabuna,BA,2011,Empresa Municipal de Água e Saneamento Ambiental S/A,201067.0,48505.0,65789.0,408.4,18662.55,18662.55,14003.65,32322.0,52660.0,322.0,12944.0,1932.0,12574.0,37710.0,145100.0,24801798.07,11640722.94,2087602.88,4607088.92,1381979.79,20780655.05,25581098.4,0.0,1063210.52,0.0
1025,291480,Itabuna,BA,2010,Empresa Municipal de Água e Saneamento Ambiental S/A,200465.0,47864.0,62798.0,402.1,18257.03,18257.03,13900.65,32133.0,51811.0,312.0,12456.0,1345.0,12105.0,37634.0,144000.0,24801798.07,11640722.94,2087602.88,4607088.92,1381979.79,20780655.05,25581098.4,0.0,1063210.52,0.0
1026,291480,Itabuna,BA,2009,Empresa Municipal de Água e Saneamento Ambiental S/A,208531.0,46003.0,59459.0,394.0,21078.0,21078.0,15383.0,30624.0,42436.0,304.0,11234.0,1281.0,11234.0,36312.0,142800.0,21263785.0,5043918.0,1767731.0,4909323.0,725585.0,16358312.0,18037227.0,0.0,311995.0,0.0
1027,291480,Itabuna,BA,2008,Empresa Municipal de Água e Saneamento Ambiental S/A,208840.0,44551.0,56954.0,393.1,12994.2,12994.2,16664.01,29407.0,40123.0,303.0,8632.0,949.52,8632.0,35580.0,141045.0,17377866.93,6362807.72,1285875.7,4191531.7,5754201.18,17596928.95,18346104.25,0.0,2512.65,0.0
1028,291480,Itabuna,BA,2007,Empresa Municipal de Água e Saneamento Ambiental S/A,205350.0,44624.0,56375.0,390.0,17849.0,17849.0,15172.5,30086.0,40470.0,291.96,8431.51,927.47,8431.51,35711.0,137020.0,19383564.54,5113218.78,1065679.46,4641472.92,2938820.31,13845874.42,14944968.59,0.0,86682.95,0.0
1029,291480,Itabuna,BA,2006,Empresa Municipal de Água e Saneamento Ambiental S/A,204795.0,44352.0,55520.0,389.0,17486.0,17486.0,12703.1,29441.0,39150.0,289.9,7317.3,864.9,7317.3,35419.0,136040.0,16278536.93,5175805.27,1122891.04,4248023.88,2321549.56,12929488.35,13820118.16,0.0,61218.6,0.0
1030,291480,Itabuna,BA,2005,Empresa Municipal de Água e Saneamento Ambiental S/A,204795.0,43181.0,64329.0,381.6,16289.4,16289.4,11780.3,27511.0,35863.0,288.3,6177.5,864.9,6115.7,32543.0,135659.0,9263825.42,4750507.0,956280.7,4258966.9,2773937.32,12796315.05,13250460.35,0.0,56623.13,0.0
1031,291480,Itabuna,BA,2004,Empresa Municipal de Água e Saneamento Ambiental S/A,207773.0,42216.0,61555.0,379.7,16723.8,16723.8,11240.88,26760.0,35114.0,285.9,6013.3,841.9,5961.8,31785.0,132349.0,13700584.56,2614363.73,1078921.38,3637800.92,2100423.73,10990537.4,11107311.84,0.0,1559027.28,0.0
1032,291480,Itabuna,BA,2003,Empresa Municipal de Água e Saneamento Ambiental S/A,207773.0,40568.0,52028.0,365.2,17553.2,17553.2,7698.8,30377.0,37670.0,282.7,5769.4,825.2,5584.8,30496.0,132349.0,11366005.66,2347713.37,954546.15,2784972.67,3194027.01,10155337.7,19761337.33,0.0,874078.48,0.0
1033,291480,Itabuna,BA,2002,Empresa Municipal de Água e Saneamento Ambiental S/A,190849.0,39435.0,49321.0,354.3,16609.2,16609.2,7350.1,29619.0,34038.0,282.1,5893.7,846.9,5705.2,30185.0,131046.0,10313493.0,2187523.0,809105.44,2278376.89,2784958.79,8542913.15,14212559.67,0.0,482949.03,0.0
1034,291480,Itabuna,BA,2001,Empresa Municipal de Água e Saneamento Ambiental S/A,167184.0,40420.0,50669.0,353.6,16369.0,16369.0,7526.7,25269.0,33572.0,279.79,5197.6,747.15,5997.25,29784.0,129252.0,9864767.75,2135547.5,657541.81,1949264.42,2302479.76,7044833.49,11136383.22,0.0,0.0,0.0
1035,291480,Itabuna,BA,2000,Empresa Municipal de Água e Saneamento Ambiental S/A,191398.0,39474.0,49887.0,348.0,16728.0,16728.0,7616.02,25053.0,33601.0,277.0,3365.62,416.2,3789.0,30106.0,0.0,8449954.05,1812088.68,420651.3,1440668.37,1945252.53,8495901.19,8713683.63,0.0,326102.0,0.0
1036,291480,Itabuna,BA,1999,Empresa Municipal de Água e Saneamento Ambiental S/A,187103.0,36921.0,46980.0,348.0,15876.0,15876.0,7205.0,24010.0,32330.0,270.0,3289.0,395.0,3689.0,30083.0,0.0,8612771.0,2094579.0,415698.0,1584482.0,1226784.0,8819659.0,9024099.0,0.0,0.0,0.0
1037,291480,Itabuna,BA,1998,Empresa Municipal de Água e Saneamento Ambiental S/A,181183.0,35469.0,45008.0,346.0,15216.0,15216.0,7328.0,23317.0,31323.0,263.0,3878.0,466.0,3751.0,29815.0,0.0,7869931.77,1584133.26,383133.0,1329920.13,1291648.14,7774166.9,9231482.46,0.0,0.0,0.0
1038,291480,Itabuna,BA,1997,Empresa Municipal de Água e Saneamento Ambiental S/A,223000.0,43964.0,54751.0,340.0,14819.0,14344.5,7409.5,29329.0,38240.0,257.0,7409.5,1168.0,5913.0,0.0,0.0,7600717.0,1994993.93,299753.49,1360688.12,1386785.0,6668130.54,7471871.54,0.0,0.0,0.0
1039,291480,Itabuna,BA,1996,Empresa Municipal de Água e Saneamento Ambiental S/A,219302.0,42161.0,52701.0,337.0,14417.5,14125.5,7117.5,27038.0,34509.0,254.32,8070.15,1178.95,4595.35,0.0,0.0,9772585.74,3144000.0,233000.0,1545000.0,980272.34,9459489.52,9631716.87,0.0,0.0,0.0
1040,291480,Itabuna,BA,1995,Empresa Municipal de Água e Saneamento Ambiental S/A,191000.0,40173.0,50181.0,309.0,13505.0,13505.0,6205.0,19152.0,29310.0,185.0,3650.0,365.0,2920.0,0.0,0.0,4441000.0,1963000.0,274000.0,1250000.0,1306000.0,6085000.0,14736000.0,0.0,0.0,0.0
1053,291550,Itajuípe,BA,2019,Serviço Autônomo de Água e Esgoto de Itajuípe,16366.0,6542.0,6593.0,70.4,1120.0,1120.0,962.54,5819.0,5849.0,65.62,642.1,0.0,0.0,6141.0,15812.0,2584006.42,962678.04,245589.25,323055.88,491262.69,2255179.44,2255179.44,0.0,232593.58,0.0
1054,291550,Itajuípe,BA,2018,Serviço Autônomo de Água e Esgoto de Itajuípe,16444.0,6517.0,6571.0,70.04,952.0,952.0,945.0,5819.0,5849.0,65.62,642.1,0.0,0.0,6141.0,15812.0,2200952.74,912354.21,229424.71,333425.32,422805.27,2166460.8,2166460.8,0.0,268451.29,0.0
1055,291550,Itajuípe,BA,2017,Serviço Autônomo de Água e Esgoto de Itajuípe,21642.0,6395.0,6455.0,70.04,987.0,987.0,915.25,5819.0,5849.0,65.62,642.1,0.0,0.0,6141.0,15812.0,2031165.77,782342.9,259085.58,217680.23,368229.1,1747073.91,1834269.86,0.0,119736.1,0.0
1056,291550,Itajuípe,BA,2016,Serviço Autônomo de Água e Esgoto de Itajuípe,21675.0,6549.0,6604.0,70.04,685.0,685.0,816.67,5809.0,5838.0,65.5,635.2,0.0,0.0,6120.0,15812.0,1698229.86,700492.54,119321.85,93825.9,450740.3,1527286.59,1697671.5,0.0,162906.0,0.0
1057,291550,Itajuípe,BA,2015,Serviço Autônomo de Água e Esgoto de Itajuípe,21754.0,6584.0,6640.0,69.01,2710.0,1280.57,998.07,5809.0,5838.0,65.5,635.2,0.0,0.0,6120.0,15800.0,1729289.71,660489.48,122903.05,179616.72,421067.05,1546973.13,1749545.52,0.0,162896.83,0.0
1058,291550,Itajuípe,BA,2014,Serviço Autônomo de Água e Esgoto de Itajuípe,21817.0,6465.0,6527.0,67.46,3222.0,1220.0,366.86,5809.0,5838.0,65.5,635.2,0.0,0.0,6120.0,16000.0,1589118.76,569763.7,127251.1,153507.36,521118.01,1589118.76,1633472.3,0.0,189637.14,0.0
1059,291550,Itajuípe,BA,2013,Serviço Autônomo de Água e Esgoto de Itajuípe,21884.0,6249.0,6312.0,64.86,3214.0,1178.0,923.5,5809.0,5838.0,63.97,610.33,0.0,0.0,6120.0,15440.0,1583403.19,508833.87,163693.0,160576.45,289977.08,1588839.07,1588839.07,0.0,194734.23,0.0
1060,291550,Itajuípe,BA,2012,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO ITAJUIPE,20878.0,6034.0,6103.0,64.22,3166.0,1166.0,940.56,5809.0,5838.0,63.97,610.33,0.0,0.0,6120.0,15440.0,1287404.85,459594.58,73780.0,158154.57,255098.81,1067563.47,1067563.47,0.0,120935.51,0.0
1061,291550,Itajuípe,BA,2011,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO ITAJUIPE,20800.0,5841.0,5923.0,62.82,1088.64,1088.64,903.94,5809.0,5838.0,60.87,610.33,0.0,0.0,6120.0,15159.0,1285996.49,476250.58,102376.0,158726.32,198132.99,995223.76,995223.76,0.0,59737.87,0.0
1062,291550,Itajuípe,BA,2010,Serviço Autônomo de Água e Esgoto de Itajuípe,21081.0,5669.0,5746.0,29.72,1166.4,127.98,867.8,5669.0,5746.0,60.0,583.26,0.0,0.0,6000.0,16839.0,1185864.31,339864.36,91553.13,143541.5,158620.98,986612.3,986612.3,0.0,29432.77,0.0
1066,291640,Itapetinga,BA,2019,Serviço Autônomo de Água e Esgoto,76147.0,23501.0,24695.0,189.9,5626.59,5626.59,3515.61,22160.0,23308.0,140.1,2381.5,503.09,3151.3,25668.0,67281.0,9962093.99,5064285.19,0.0,1764841.47,1373493.69,9188960.3,9188960.3,0.0,90704.91,0.0
1067,291640,Itapetinga,BA,2018,Serviço Autônomo de Água e Esgoto,75470.0,23340.0,24544.0,186.1,5482.8,5482.8,3238.45,22053.0,23212.0,139.52,2074.87,506.68,2956.71,25437.0,66684.0,8768096.55,4884083.5,0.0,1283006.84,2266354.06,8513984.88,8513984.88,0.0,80540.48,0.0
1068,291640,Itapetinga,BA,2017,Serviço Autônomo de Água e Esgoto,77533.0,23068.0,24260.0,184.35,5423.9,5423.9,3867.11,21811.0,22954.0,138.52,2010.41,490.98,2919.13,25224.0,71020.0,8216467.9,4640067.57,613085.0,1304696.64,1868559.21,8512992.98,8512992.98,0.0,86584.56,0.0
1069,291640,Itapetinga,BA,2016,Serviço Autônomo de Água e Esgoto,76881.0,22453.0,23769.0,183.13,5567.06,5567.06,3856.37,21050.0,22239.0,137.67,2019.15,493.12,2872.86,24754.0,70453.0,7232170.96,4606093.3,651736.52,1374316.65,995072.9,8173997.4,8173997.4,0.0,85508.06,0.0
1070,291640,Itapetinga,BA,2015,Serviço Autônomo de Água e Esgoto,76184.0,22465.0,23820.0,179.4,5695.08,5695.08,3972.65,21044.0,22266.0,137.3,2138.26,522.21,2947.14,24008.0,69693.0,7123607.02,3138709.29,516299.0,177725.63,753207.42,6937108.68,6937108.68,0.0,63361.82,0.0
1071,291640,Itapetinga,BA,2014,Serviço Autônomo de Água e Esgoto,71249.0,23573.0,24518.0,178.9,5869.48,5869.48,3931.25,20708.0,21967.0,136.5,3185.51,523.44,2991.09,23180.0,62300.0,6632257.6,3478074.36,724053.59,974046.34,640150.7,5883244.97,5883244.97,0.0,66919.98,0.0
1072,291640,Itapetinga,BA,2013,Serviço Autônomo de Água e Esgoto,70655.0,21186.0,22538.0,175.52,5570.25,5570.25,3878.88,19751.0,20974.0,132.13,3092.3,511.56,2922.5,21870.0,61521.0,5899343.15,2517975.47,372748.0,1127195.48,457866.87,4526629.94,4526629.94,0.0,50844.12,0.0
1073,291640,Itapetinga,BA,2012,Serviço Autônomo de Água e Esgoto,69903.0,21016.0,22405.0,171.56,5795.94,5795.94,3912.28,19537.0,20798.0,130.94,3100.0,514.67,2922.04,21113.0,60645.0,6039652.39,2045217.81,401528.5,947027.93,589676.18,4081964.91,4081964.91,0.0,98514.49,0.0
1074,291640,Itapetinga,BA,2011,Serviço Autônomo de Água e Esgoto,69067.0,19633.0,20427.0,167.6,5707.66,5707.66,3743.98,17965.0,18671.0,121.5,2990.79,502.67,3606.97,19212.0,60200.0,5330830.61,1774289.39,296834.0,867131.64,471740.95,3488807.57,3488807.57,0.0,78811.59,0.0
1075,291640,Itapetinga,BA,2010,Serviço Autônomo de Água e Esgoto,67421.0,18290.0,18800.0,144.1,5752.66,5752.66,3505.45,16659.0,17020.0,117.6,2979.62,497.42,3505.44,18130.0,58200.0,4839654.44,1691388.72,490772.5,771384.85,531376.32,3540414.29,3540414.29,0.0,55491.9,0.0
1076,291640,Itapetinga,BA,2009,Serviço Autônomo de Água e Esgoto,64997.0,17351.0,17522.0,139.0,5167.0,5167.0,3472.0,14906.0,15077.0,113.0,2951.0,493.0,3472.0,15932.0,57304.0,4391640.0,1720221.0,450846.0,540531.0,318610.0,3080027.0,3958400.0,0.0,49820.0,0.0
1077,291640,Itapetinga,BA,2008,Serviço Autônomo de Água e Esgoto,63807.0,16737.0,16901.0,139.26,4886.21,4886.21,3264.8,14539.0,14703.0,113.0,2735.22,488.62,3264.8,15624.0,57000.0,4151357.99,1279793.64,328824.86,567561.3,0.0,3900802.91,0.0,0.0,33389.66,0.0
1078,291640,Itapetinga,BA,2007,Serviço Autônomo de Água e Esgoto,63243.0,16267.0,16432.0,138.15,4739.44,4739.44,3159.28,14205.0,14367.0,109.98,2685.38,473.89,2748.25,15283.0,56168.0,3474951.93,1159822.27,251701.45,617999.51,956531.04,3367932.55,4742907.94,0.0,31355.06,0.0
1079,291640,Itapetinga,BA,2006,Serviço Autônomo de Água e Esgoto,59247.0,16142.0,16328.0,136.3,4666.3,4666.3,3117.5,14008.0,14166.0,92.0,2649.9,467.6,2712.2,15034.0,53820.0,3228934.61,1109121.86,238487.04,564268.71,843324.77,3056640.35,3056640.35,0.0,29081.62,0.0
1093,291710,Itororó,BA,2019,Serviços Autônomos de Água e Esgotos,19480.0,8192.0,8192.0,72.8,3909.0,3909.0,3909.0,10609.0,10609.0,64.2,404.0,0.0,0.0,10609.0,18140.0,3202321.63,1996959.0,347250.0,350719.0,0.0,2715743.0,2715743.0,0.0,20815.0,0.0
1094,291710,Itororó,BA,2018,Serviços Autônomos de Água e Esgotos,20165.0,8154.0,8154.0,72.5,3901.0,3901.0,3901.0,10605.0,10605.0,63.1,356.0,0.0,0.0,10605.0,18519.0,3063109.45,1805400.0,496213.54,274060.44,0.0,2596000.0,2596000.0,0.0,19910.14,0.0
1095,291710,Itororó,BA,2017,Serviços Autônomos de Água e Esgotos,19278.0,7991.0,7991.0,71.0,3805.0,3805.0,3805.0,10156.0,10156.0,62.0,321.0,0.0,0.0,10156.0,18460.0,2855978.72,1748162.85,205680.0,267358.43,0.0,2233627.2,2560280.0,0.0,12425.92,0.0
1096,291710,Itororó,BA,2016,Serviços Autônomos de Água e Esgotos,19278.0,7980.0,7980.0,69.0,3620.0,3620.0,0.0,10149.0,0.0,62.0,300.0,0.0,0.0,10149.0,18460.0,2709618.19,1200000.0,194429.0,322122.0,0.0,2421024.0,2421024.0,0.0,22000.0,0.0
1097,291710,Itororó,BA,2015,Serviços Autônomos de Água e Esgotos,18460.0,7920.0,7920.0,64.0,3105.0,3105.0,3105.0,7920.0,0.0,58.0,1060.0,0.0,0.0,7920.0,18460.0,2221390.14,1168700.0,197700.0,132540.0,22400.0,1535777.0,1535777.0,0.0,14437.0,0.0
1098,291710,Itororó,BA,2013,Serviços Autônomos de Água e Esgotos,19183.0,7227.0,8427.0,63.84,1662.42,1662.42,1026.65,7227.0,7227.0,57.0,1662.42,0.0,0.0,8210.0,16890.0,1642978.73,918018.2,122480.0,168300.4,284863.31,1503901.91,1503901.91,0.0,10240.0,0.0
1099,291710,Itororó,BA,2012,Serviços Autônomos de Água e Esgotos,18110.0,7001.0,8427.0,63.0,3036.0,3036.0,1724.0,7001.0,7001.0,57.0,1050.0,0.0,0.0,7001.0,16800.0,1564545.42,1045147.03,91748.0,145488.97,249251.5,1540866.86,1540866.86,0.0,9231.36,0.0
1100,291710,Itororó,BA,2011,Serviços Autônomos de Água e Esgotos,18100.0,6797.0,8401.0,63.0,1676.0,1676.0,631.0,689.0,689.0,6.0,50.0,0.0,0.0,689.0,3000.0,1614987.29,881819.04,88642.85,173912.91,118307.95,1273179.53,1273179.53,0.0,10496.78,0.0
1101,291710,Itororó,BA,2010,Serviços Autônomos de Água e Esgotos,18100.0,8368.0,8368.0,57.51,1674.0,1674.0,629.0,689.0,689.0,5.0,0.0,0.0,0.0,689.0,2757.0,1468856.12,763805.0,101598.87,185221.7,0.0,1050625.57,1050625.57,0.0,0.0,0.0
1109,291735,Jaborandi,BA,2017,Serviço Autônomo de Água e Esgoto,8973.0,3010.0,3010.0,45.0,998.0,998.0,530.0,995.0,995.0,21.0,195.6,195.6,195.6,1210.0,2970.0,1353495.85,371004.1,61241.7,634261.45,124060.56,1341240.61,1341240.61,0.0,0.0,0.0
1110,291735,Jaborandi,BA,2016,Serviço Autônomo de Água e Esgoto,8105.0,3010.0,3010.0,39.0,940.0,940.0,490.0,991.0,991.0,19.5,185.8,185.8,185.8,1169.0,2960.0,944508.64,364815.25,12956.15,191120.75,149047.4,803097.1,803097.1,0.0,1560.0,0.0
1111,291735,Jaborandi,BA,2015,Serviço Autônomo de Água e Esgoto,3380.0,2941.0,2945.0,35.0,930.0,930.0,490.0,1061.0,1200.0,17.0,188.9,172.3,170.0,1154.0,2930.0,826864.28,366994.32,25715.0,137505.46,68968.21,716155.95,776060.8,0.0,1800.0,0.0
